--------- beginning of main
--------- beginning of system
---------------------------- PROCESS STARTED (3122) for package com.example.financialapp ----------------------------
2025-07-08 16:48:55.320  3122-3122  nativeloader            com.example.financialapp             D  Configuring clns-9 for other apk /data/app/~~g9KuHgextp0uMfXVhXadCg==/com.example.financialapp-0TSoet5GBlSZjrpF17cpDg==/base.apk. target_sdk_version=35, uses_libraries=, library_path=/data/app/~~g9KuHgextp0uMfXVhXadCg==/com.example.financialapp-0TSoet5GBlSZjrpF17cpDg==/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.example.financialapp
2025-07-08 16:48:57.597  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:48:57.597  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:48:57.603  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:48:57.603  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:48:57.603  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:48:57.603  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:48:57.603  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:48:57.603  3122-3266  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:48:57.645  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(数据变更): 工资=0.0, 净收入=0.0
2025-07-08 16:48:57.687  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=0.0, 净收入=0.0
2025-07-08 16:48:59.964  3122-3132  le.financialapp         com.example.financialapp             I  Compiler allocated 5042KB to compile void android.view.ViewRootImpl.performTraversals()
2025-07-08 16:49:00.853  3122-3471  ProfileInstaller        com.example.financialapp             D  Installing profile for com.example.financialapp
2025-07-08 16:49:01.414  3122-3122  MainActivity            com.example.financialapp             D  导航到: 设置
2025-07-08 16:49:01.494  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:92c7aa08: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT fromUser false
2025-07-08 16:49:01.502  3122-3122  InsetsController        com.example.financialapp             D  hide(ime(), fromIme=false)
2025-07-08 16:49:01.502  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:92c7aa08: onCancelled at PHASE_CLIENT_ALREADY_HIDDEN
2025-07-08 16:49:01.680  3122-3122  CompatChangeReporter    com.example.financialapp             D  Compat change id reported: 303326708; UID 10216; state: ENABLED
2025-07-08 16:49:01.927  3122-3122  Repository              com.example.financialapp             D  锚点系统：月份切换到2025年7月，不自动创建记录
2025-07-08 16:49:01.927  3122-3122  Repository              com.example.financialapp             D  更新显示值，当前月份: 2025-07
2025-07-08 16:49:01.927  3122-3122  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.929  3122-3122  Repository              com.example.financialapp             D  更新前 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:49:01.930  3122-3122  Repository              com.example.financialapp             D  更新后 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:49:01.931  3122-3122  Repository              com.example.financialapp             D  切换到2025年7月
2025-07-08 16:49:01.931  3122-3122  MainActivity            com.example.financialapp             D  当前Fragment数量: 1
2025-07-08 16:49:01.931  3122-3122  MainActivity            com.example.financialapp             D  Fragment类型: SettingsFragment
2025-07-08 16:49:01.935  3122-3122  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.935  3122-3122  SettingsViewModel       com.example.financialapp             D  === 接收月份变更通知 ===
2025-07-08 16:49:01.935  3122-3122  SettingsViewModel       com.example.financialapp             D  从2025年7月切换到2025年7月
2025-07-08 16:49:01.935  3122-3122  Repository              com.example.financialapp             D  锚点系统：月份切换到2025年7月，不自动创建记录
2025-07-08 16:49:01.935  3122-3122  Repository              com.example.financialapp             D  更新显示值，当前月份: 2025-07
2025-07-08 16:49:01.935  3122-3122  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.935  3122-3122  Repository              com.example.financialapp             D  更新前 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:49:01.935  3122-3122  Repository              com.example.financialapp             D  更新后 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:49:01.936  3122-3122  Repository              com.example.financialapp             D  切换到2025年7月
2025-07-08 16:49:01.936  3122-3122  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.936  3122-3122  SettingsViewModel       com.example.financialapp             D  月份切换完成，已重新加载设置
2025-07-08 16:49:01.936  3122-3122  SettingsFragment        com.example.financialapp             D  收到月份变更通知: 2025年7月
2025-07-08 16:49:01.936  3122-3122  MainActivity            com.example.financialapp             D  已通知SettingsFragment月份变更
2025-07-08 16:49:01.936  3122-3122  MainActivity            com.example.financialapp             D  月份切换到2025年7月
2025-07-08 16:49:01.937  3122-3122  Choreographer           com.example.financialapp             I  Skipped 30 frames!  The application may be doing too much work on its main thread.
2025-07-08 16:49:01.946  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.963  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.963  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.963  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.964  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.965  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.965  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.965  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.965  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.965  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.966  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.966  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.968  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.968  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:01.968  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:49:01.969  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:49:01.969  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:49:01.969  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:49:01.969  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:49:01.969  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:49:01.970  3122-3266  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:49:02.206  3122-3261  HWUI                    com.example.financialapp             I  Davey! duration=767ms; Flags=0, FrameTimelineVsyncId=10001, IntendedVsync=78769374399, Vsync=79269374379, InputEventId=0, HandleInputStart=79277259572, AnimationStart=79277261079, PerformTraversalsStart=79277566931, DrawStart=79443927014, FrameDeadline=79536041035, FrameStartTime=79273948004, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=79510029998, SyncStart=79511840848, IssueDrawCommandsStart=79516157729, SwapBuffers=79524115294, FrameCompleted=79538496758, DequeueBufferDuration=5847, QueueBufferDuration=3395627, GpuCompleted=79538496758, SwapBuffersCompleted=79532665788, DisplayPresentTime=0, CommandSubmissionCompleted=79524115294, 
